sport,category_id,activity_id,manufacturer_id,manufacturer_name,seller_id,seller_name,brand_name,bar_code_13,internal_ref_id,manufacturer_product_id,product_name,description,Unitweight,specialty_id,size_id,ussize_id,width_id,wheel_size_id,head_tube_id,brakes_id,taxle_id,rake_id,width_oo_id,seat_post_diameter_id,bar_bore_diameter_id,design_id,color_id,color_#,material,MaterialDesc,Gender,SpecialTechnology,picture,notes,seller_min_qty, remaining ,release,bottom_braket,cost_price,x_factor,retail_price_net,retail_price_vat,Record,descriptive_name,finish,VAT,currency
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102652,, INVICTUS ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, ORANGE ,1203,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.17,245.08,299.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102653,, INVICTUS ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, FUXIA ,1205,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.17,245.08,299.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102654,, INVICTUS ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, SILVER ,1206,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.46,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102655,, EXCALIBUR ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, WHITE ,1502,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.46,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102656,, EXCALIBUR ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, BLACK ,1501,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.46,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102657,, EXCALIBUR ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, YELLOW ,1504,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.46,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102658,, EXCALIBUR ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, ORANGE ,1503,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,112.88,2.46,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102659,, EXCALIBUR ,"Spearheading the professional LUCK series

This model is entirely manufactured in Spain and has been designed using a selection of high quality materials. It has been introduced as the ultimate shoe since if offers the highest possibilities for adjusting to the morphologic characteristics of each customer (LUCK FITTING-SYSTEM).

New dual structure sole made of carbon fibre LUCK HIGH-END
AIR SOLE STREAM® ventilation system
Entirely manufactured using high density micro-fibres
Dual knob ATOP lacing
On Steam® interior lining that is 100% breathable with silver ion treatment
Anatomical insert with On Steam® lining that is 100% breathable with silver ion treatment
New back end, designed to support the ankle
Carbon-Fiber Midsole.",,,,,Regular,,,,,,,,,, FUXIA ,1505,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,92.48,3.00,277.87,339.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102660,, ARTICO Gore-Tex® ,,,,,,Regular,,,,,,,,,, YELLOW ,1824,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,92.48,2.21,204.10,249.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102661,, ARTICO Gore-Tex® ,,,,,,Regular,,,,,,,,,, ORANGE ,1823,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,35.24,5.79,204.10,249.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102662,, MATRIX Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, WHITE ,302,Carbon,," M, W ",,,,,,,,35.24,2.30,81.15,99.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102663,, MATRIX Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, BLACK ,301,Carbon,," M, W ",,,,,,,,35.24,2.30,81.15,99.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102664,, MATRIX Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, YELLOW ,316,Carbon,," M, W ",,,,,,,,35.24,2.30,81.15,99.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102665,, MATRIX Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, ORANGE ,317,Carbon,," M, W ",,,,,,,,42.72,2.28,97.54,119.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102666,, TEAM Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, WHITE ,1902,Carbon,," M, W ",,,,,,,,42.72,2.28,97.54,119.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102667,, TEAM Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, BLACK ,1901,Carbon,," M, W ",,,,,,,,42.72,2.28,97.54,119.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102668,, TEAM Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, YELLOW ,1904,Carbon,," M, W ",,,,,,,,42.72,2.28,97.54,119.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102669,, TEAM Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, ORANGE ,1903,Carbon,," M, W ",,,,,,,,42.72,2.28,97.54,119.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102670,, TEAM Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, FUXIA ,1905,Carbon,," M, W ",,,,,,,,54.96,2.22,122.13,149.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102671,, PRO Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, WHITE ,502,Carbon,," M, W ",,,,,,,,54.96,2.22,122.13,149.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102672,, PRO Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, BLACK ,501,Carbon,," M, W ",,,,,,,,54.96,2.22,122.13,149.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102673,, PRO Gore-Tex® ,Road winter cycling shoes that combines a high breathability without neglecting thermic properties. Developed to withstand the most adverse climatic conditions. The inner shoe is protected with a membrane SION-TEX®. SION-TEX® is a waterproof fabric of excellent qualities that incorporates a revolutionary 3-coats recovering. Carbon fiber sole.   ,,,,,Regular,,,,,,,,,, RED ,509,Carbon,," M, W ",,,,,,,,75.48,2.16,163.11,199.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102674,, TRI MTB ,"New model of Triathlon shoe LUCK TRI 3.0 Lightweigthed and resistant triathlon shoe, conceived from one single microfiber piece of high breathable and dryng properties. Double Velcro closure system of grat functionality. Carbon sole.",,,,,Regular,,,,,,,,,, WHITE ,1602,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,75.48,2.16,163.11,199.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102675,, TRI MTB ,"New model of Triathlon shoe LUCK TRI 3.0 Lightweigthed and resistant triathlon shoe, conceived from one single microfiber piece of high breathable and dryng properties. Double Velcro closure system of grat functionality. Carbon sole.",,,,,Regular,,,,,,,,,, YELLOW ,1604,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,75.48,2.16,163.11,199.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102676,, TRI MTB ,"New model of Triathlon shoe LUCK TRI 3.0 Lightweigthed and resistant triathlon shoe, conceived from one single microfiber piece of high breathable and dryng properties. Double Velcro closure system of grat functionality. Carbon sole.",,,,,Regular,,,,,,,,,, ORANGE ,1603,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,75.48,2.16,163.11,199.00,,,,,EUR
Cycling,Shoes,MTB,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102677,, TRI MTB ,"New model of Triathlon shoe LUCK TRI 3.0 Lightweigthed and resistant triathlon shoe, conceived from one single microfiber piece of high breathable and dryng properties. Double Velcro closure system of grat functionality. Carbon sole.",,,,,Regular,,,,,,,,,, FUXIA ,1605,Carbon,UD," M, W ","Air Sole Stream, Luck Arch Inside, Ion, On Steam",,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102678,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, WHITE ,208, EVA ,," M, W ",,,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102679,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, GREY ,232, EVA ,," M, W ",,,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102680,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, YELLOW ,224, EVA ,," M, W ",,,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102681,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, ORANGE ,223, EVA ,," M, W ",,,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102682,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, FUXIA ,226, EVA ,," M, W ",,,,,,,,22.44,2.16,48.36,59.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102683,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, BLUE ,225, EVA ,," M, W ",,,,,,,,19.04,2.11,40.16,49.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102684,, PREDATOR ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, RED ,230, EVA ,," M, W ",,,,,,,,19.04,2.11,40.16,49.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102685,, JUPITER ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, WHITE ,108, EVA ,," M, W ",,,,,,,,19.04,2.11,40.16,49.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102686,, JUPITER ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, BLACK ,131, EVA ,," M, W ",,,,,,,,19.04,2.11,40.16,49.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102687,, JUPITER ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, YELLOW ,124, EVA ,," M, W ",,,,,,,,19.04,2.11,40.16,49.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102688,, JUPITER ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, FUXIA ,126, EVA ,," M, W ",,,,,,,,29.24,2.21,64.75,79.00,,,,,EUR
Cycling,Shoes,Freeride,1001000,"Luck Cycling Shoes, SL",1001000,"Luck Cycling Shoes, SL",Luck,1001000101000,102689,, JUPITER ,"A confortable, resistant and economical MTB cycling shoe. Its specific design makes it especially reliable and versatile because of the all grounds suitability.",,,,,Regular,,,,,,,,,, BLUE ,125, EVA ,," M, W ",,,,,,,,29.24,2.21,64.75,79.00,,,,,EUR
